time,N_1_x,N_1_y,N_1_z,N_2_x,N_2_y,N_2_z,C_3_x,C_3_y,C_3_z,H_4_x,H_4_y,H_4_z,H_5_x,H_5_y,H_5_z,H_6_x,H_6_y,H_6_z,C_7_x,C_7_y,C_7_z,H_8_x,H_8_y,H_8_z,H_9_x,H_9_y,H_9_z,H_10_x,H_10_y,H_10_z
374.0,-0.4081934594,0.0057229882,-0.2682755158,0.4890312865,0.2809469003,0.6379052093,1.8813340352,0.1033758084,-0.2721128945,2.4631898801,0.7765933653,0.3299793675,1.9677288069,-0.898964393,-0.4674230314,1.8317201986,0.5733112807,-1.246306813,-1.9200089396,-0.4358520148,0.0154206786,-2.5404530237,0.3983486764,-0.1318573171,-1.949903602,-0.855769967,-0.8552979924,-2.2571076844,-0.9902131871,0.9452436492
375.0,-0.3882702387,0.0144734032,-0.2614296868,0.4686279294,0.2733766871,0.6473194757,1.8586111522,0.1131548985,-0.286867951,2.3902197373,0.7584402734,0.3061805135,1.953372417,-0.8943015316,-0.4418585177,1.8111209909,0.4185418402,-1.2109551805,-1.896564843,-0.4361727637,0.0044152565,-2.4933673886,0.4265410837,-0.0685159608,-1.947181799,-0.9090220824,-0.8587507281,-2.2008206079,-0.9249841316,0.9288397548
376.0,-0.3693387106,0.0227998824,-0.2530371419,0.4482623413,0.2644333664,0.6530848585,1.8327784217,0.1236982151,-0.2967120055,2.3470019567,0.7424210233,0.2922845246,1.9509456194,-0.9143131559,-0.4039900499,1.7776443218,0.2906030005,-1.2222883981,-1.8704747258,-0.433665976,-0.0038189352,-2.4523937208,0.4666096593,-0.0069380921,-1.9565133867,-0.9926229722,-0.8951627278,-2.1363958097,-0.8633701859,0.9093738716
377.0,-0.3526616081,0.0302615184,-0.2441835342,0.4289040195,0.2544290769,0.6558282092,1.8038531778,0.132643748,-0.3001208654,2.3416115721,0.7405486243,0.29262915,1.9594334305,-0.9481820035,-0.3492293191,1.7290336055,0.1949559467,-1.3040206824,-1.841882524,-0.4285464031,-0.0123689152,-2.4148503697,0.510662544,0.0475019242,-1.9753761629,-1.0844008434,-0.9347355628,-2.0682588591,-0.8154725242,0.9021931457
378.0,-0.3396401492,0.0364030525,-0.2363162353,0.4117637948,0.2437273347,0.6565583457,1.7723649995,0.1392996451,-0.299852779,2.3710014083,0.7534702389,0.3010685049,1.9759224785,-0.979997288,-0.2771727151,1.6691597161,0.1233216912,-1.4152975133,-1.811294493,-0.4210310825,-0.0231976229,-2.3777238539,0.5494949014,0.0900324029,-1.9993647308,-1.1648982047,-0.9562050781,-1.9993713679,-0.7877260667,0.9180006569
379.0,-0.3316542779,0.0408255282,-0.2310679653,0.3981499868,0.2327202773,0.656478565,1.7395979392,0.1435545273,-0.2979439977,2.4216986328,0.7721212611,0.3038654364,1.9962817335,-0.996032554,-0.1920807759,1.6040777693,0.071937239,-1.5122794336,-1.7794644094,-0.4115616331,-0.0360913213,-2.3393375811,0.575919809,0.1171595691,-2.0239083929,-1.2220202782,-0.9503579361,-1.9297506047,-0.7792583223,0.9529019989
380.0,-0.329777834,0.0432714011,-0.2299135411,0.3891843936,0.2217639731,0.6566758246,1.7071732721,0.1455629134,-0.294621925,2.477509115,0.787036312,0.2892608718,2.0162172533,-0.9880551891,-0.1007644037,1.5386567524,0.0391759434,-1.5727645909,-1.7471693833,-0.4008813782,-0.0494125668,-2.2996424273,0.5859356268,0.1270517131,-2.0449619792,-1.2492712486,-0.9154232305,-1.8585894578,-0.7840621879,0.9919260437
381.0,-0.3344291831,0.0437042028,-0.2337544702,0.3854769609,0.211103474,0.657749776,1.6765315289,0.145570756,-0.2895670867,2.5250888071,0.7929951758,0.2516613932,2.0321266177,-0.9536142334,-0.0104529493,1.4764700257,0.023297107,-1.587759397,-1.7150477442,-0.3898278403,-0.0613479434,-2.2601279945,0.5789835919,0.1196481797,-2.0592584495,-1.2441769548,-0.8540714021,-1.7865058129,-0.7953975191,1.0204312012
382.0,-0.3451028937,0.0423511055,-0.2426584343,0.3869186764,0.2008426677,0.6595659104,1.6487322465,0.1438977438,-0.2825511816,2.5551500315,0.7888332131,0.1906393765,2.0416707713,-0.895390621,0.0725126253,1.4203870059,0.0222321527,-1.5543926468,-1.6836186539,-0.3791926597,-0.0704364036,-2.2238940949,0.5583036866,0.096700222,-2.0647978822,-1.2084749465,-0.7728295869,-1.7155846045,-0.8078330102,1.0297852567
383.0,-0.3603214579,0.0396890093,-0.2559411981,0.392705779,0.1909837792,0.6613234706,1.6244251819,0.1410067135,-0.2735579968,2.562135249,0.776356572,0.1091820127,2.0443290394,-0.8207916062,0.1435793247,1.3728360411,0.0334425898,-1.473793452,-1.65331951,-0.3695699499,-0.0754439968,-2.1957389216,0.5312532668,0.0617075406,-2.0622101846,-1.1503778746,-0.6832838723,-1.6486376661,-0.8174678132,1.0175030268
384.0,-0.3778192609,0.0363898579,-0.2725441222,0.4015656915,0.1815068242,0.6619095279,1.6038664601,0.1375702826,-0.2626206955,2.5442373962,0.7598373746,0.0126830437,2.0420629427,-0.7416877468,0.200889271,1.3352755388,0.0533864084,-1.3531440869,-1.6244725548,-0.3610068086,-0.0750443828,-2.1814603792,0.5081853341,0.0193689476,-2.0573502959,-1.0881064188,-0.6036966604,-1.5886353813,-0.8218003159,0.9861511877
385.0,-0.3948615645,0.0332544763,-0.2914624936,0.4120457271,0.1724366235,0.6603145531,1.5870421475,0.1344443533,-0.2492097851,2.5041759103,0.7460490807,-0.0916227217,2.0396676225,-0.6730750621,0.245853094,1.3058999041,0.0765537618,-1.2132135684,-1.5974565611,-0.3527958001,-0.0678897139,-2.1852639672,0.4980898688,-0.0256442677,-2.0621422101,-1.0479404676,-0.5559985938,-1.5382946304,-0.8198944112,0.9428264214
386.0,-0.4086308813,0.0311378031,-0.3119959025,0.4227453202,0.1638678734,0.6559034901,1.5741498388,0.132414351,-0.2310613588,2.4499264437,0.7441859385,-0.1955946444,2.0436420903,-0.6290447121,0.2820177885,1.2744890273,0.0947724469,-1.1003822882,-1.573740708,-0.3445239552,-0.0537523002,-2.2061577474,0.5028754545,-0.0695906914,-2.0843498534,-1.0448618783,-0.5516081604,-1.4996446452,-0.8130713482,0.8993234964
387.0,-0.4167643657,0.0308098618,-0.3337307444,0.4324407653,0.1559472629,0.6484838684,1.5659502286,0.1316873228,-0.2050200798,2.3930166796,0.7642845626,-0.2919866268,2.0591713528,-0.6168962728,0.3118482766,1.2235242702,0.099382255,-1.0715907115,-1.5565793665,-0.337085256,-0.0344536826,-2.2373470224,0.5165537968,-0.1092463755,-2.115143932,-1.067138286,-0.5814369307,-1.4736393024,-0.8057099355,0.8716056875
388.0,-0.4180773735,0.0327166948,-0.3562774417,0.4400965913,0.1488198727,0.6382149276,1.5622179972,0.1316805302,-0.1731565855,2.342050563,0.8125247842,-0.3757962626,2.0876339551,-0.6339519552,0.334677865,1.1570834301,0.0859478176,-1.1178289565,-1.5491449254,-0.3314055984,-0.0127368473,-2.269881114,0.5301653114,-0.1413199808,-2.1392541215,-1.0943992202,-0.6277648067,-1.4601766238,-0.8038935335,0.8750054963
389.0,-0.4129409468,0.0368034299,-0.3789736755,0.4448497676,0.1425610519,0.6254061514,1.5623777676,0.1316463149,-0.1410280425,2.2957481374,0.8852652785,-0.4428834651,2.1261095862,-0.6689626402,0.3474202433,1.1004277245,0.054899379,-1.1851591227,-1.5526696882,-0.3277532152,0.0092859333,-2.2965585393,0.5364918075,-0.1627043054,-2.1467771591,-1.1132353208,-0.675465388,-1.4587519202,-0.8100398212,0.9141137734
390.0,-0.4029204647,0.042579367,-0.4008350929,0.4460257001,0.1371490778,0.6103728598,1.5672047903,0.1311842903,-0.1123922316,2.2464324628,0.9701983501,-0.488055905,2.1690377539,-0.7072735748,0.3470569193,1.0715243891,0.0095085388,-1.2400352908,-1.566377924,-0.3261941503,0.0306786841,-2.3134773661,0.5316819127,-0.1709773009,-2.1339581562,-1.117540125,-0.7138599105,-1.4690961187,-0.8193490533,0.9779395917
391.0,-0.3900803314,0.049356572,-0.4207564984,0.4432093955,0.1324900793,0.5933978494,1.5778618774,0.1302002799,-0.08920815,2.1882997377,1.0535315223,-0.5064976929,2.2109017445,-0.7361308418,0.3327617284,1.0783063848,-0.0460854664,-1.2690794172,-1.5882935608,-0.3267476163,0.0511351125,-2.320168722,0.5153178302,-0.1647092548,-2.1011383179,-1.1057637837,-0.7358145387,-1.490873864,-0.8238411822,1.0482388019
392.0,-0.376398408,0.0564847205,-0.4378015387,0.4363846672,0.1284431278,0.5747290884,1.5948908876,0.1287566925,-0.0724106437,2.1202092321,1.12440626,-0.4957614201,2.247984892,-0.7470513733,0.306310546,1.1230135002,-0.1076964917,-1.2675819046,-1.6159593611,-0.3293232127,0.0704249587,-2.3196070032,0.4905068948,-0.1437742234,-2.0516631861,-1.0796067901,-0.7372843957,-1.5231513448,-0.8175592527,1.1093250398
393.0,-0.3634342189,0.0634780598,-0.4514353951,0.4260719074,0.1248240891,0.5546485489,1.6178534063,0.1270277932,-0.0622488631,2.0447932922,1.1756870733,-0.4563826446,2.2791891875,-0.7362042949,0.2717834941,1.2038331101,-0.1711028753,-1.2344514293,-1.6467834243,-0.3337442145,0.0883853729,-2.3182591964,0.4641632882,-0.1097458824,-1.9917092821,-1.0441594522,-0.7179809017,-1.5642098831,-0.7981157228,1.1514043508
394.0,-0.352316286,0.0700432496,-0.4615696697,0.413296455,0.1214077846,0.5335534615,1.645432922,0.1253029704,-0.058498158,1.967279171,1.2039518583,-0.3916126215,2.306707852,-0.7044931094,0.2355380755,1.3157432361,-0.2319294914,-1.1713546006,-1.6782389404,-0.339670333,0.1051756277,-2.3250658048,0.4461673665,-0.0659741037,-1.9301880489,-1.0088580217,-0.6832174194,-1.6115731858,-0.7662971888,1.1703815358
395.0,-0.3439209322,0.0760440106,-0.4685686776,0.3994512731,0.117910445,0.5119874431,1.6757897261,0.1240205114,-0.060403389,1.8946786657,1.2100396704,-0.307150837,2.3368043188,-0.6578076132,0.2064950844,1.4501778631,-0.2860600314,-1.0848518458,-1.7082315989,-0.3462128926,0.1213952954,-2.3477341464,0.445102248,-0.0167408825,-1.8774591744,-0.9878216075,-0.6454755058,-1.6620933448,-0.7255968456,1.1677376626
396.0,-0.3389903085,0.081427727,-0.4732082519,0.3861275484,0.1139873335,0.4906886974,1.7069894955,0.1238198659,-0.0663158324,1.8346609608,1.1998010901,-0.2107704826,2.3794305536,-0.6059755987,0.1959818779,1.5942890982,-0.3319549102,-0.9919773467,-1.7357259732,-0.3516799801,0.1375427866,-2.3875629273,0.4616184743,0.0339997735,-1.8419080802,-0.9956237063,-0.620303679,-1.7119532791,-0.6818922947,1.1514125529
397.0,-0.3382296742,0.0861632235,-0.4765289129,0.3749061983,0.1092601449,0.4705448511,1.7374866741,0.1254438303,-0.0734355843,1.793914386,1.1837243848,-0.1111077636,2.4437418151,-0.5575542536,0.2156402034,1.73416219,-0.3747933532,-0.923454762,-1.7609203455,-0.3543660647,0.1528268002,-2.4386788066,0.4872628563,0.0826964763,-1.8268190636,-1.0365169226,-0.6132508737,-1.7570739892,-0.6426919415,1.1364329105
398.0,-0.3423214071,0.0902155587,-0.4796130769,0.367145309,0.1033712701,0.4524480717,1.7664768907,0.1290175931,-0.0789911826,1.776645435,1.173685813,-0.0157189364,2.5292699935,-0.5123651305,0.2723962214,1.8626632643,-0.4231060965,-0.9073009849,-1.784540647,-0.3536056334,0.1650467152,-2.4926806358,0.5106901586,0.1257992528,-1.8317774162,-1.0997123439,-0.6141011842,-1.7940433205,-0.6149239491,1.1406262672
